 enc_1_300 enc_2_300 enc_3_300
01013500 -0.3568037748336792 1.9094316959381104 1.7218602895736694
01022500 0.5604346394538879 1.0039085149765015 1.8282763957977295
01030500 0.4561704993247986 1.3533422946929932 2.1087729930877686
01031500 1.0723464488983154 -0.008457356132566929 0.19404472410678864
01047000 0.9470704197883606 0.14719276130199432 -0.01137103233486414
01052500 1.232787013053894 0.04121684283018112 0.05263441801071167
01054200 1.0950500965118408 -0.4503634572029114 -1.5385124683380127
01055000 0.9446879029273987 -0.21052943170070648 -1.0586987733840942
01057000 0.9124439358711243 0.045153502374887466 0.11910974234342575
01073000 0.6010347604751587 0.1972394734621048 0.4814433455467224
01078000 0.7798920273780823 0.4682837426662445 1.262330174446106
01118300 0.4312087595462799 0.7790610790252686 0.37894925475120544
01121000 0.46970438957214355 0.36874499917030334 -0.9785991907119751
01123000 -0.09621749818325043 0.33883437514305115 -0.3536010682582855
01134500 0.9718528389930725 0.47163861989974976 0.1527542620897293
01137500 0.5701493620872498 0.156593456864357 -0.65382981300354
01139000 -0.20462912321090698 1.3598798513412476 0.6009572148323059
01139800 -0.35557320713996887 1.970661997795105 0.722527027130127
01142500 -0.10567274689674377 1.1411470174789429 0.5435191988945007
01144000 0.12439637631177902 0.867815375328064 0.7795796990394592
01162500 0.40794622898101807 0.9894447922706604 1.552976131439209
01169000 0.5407123565673828 0.2866348326206207 -0.8343089818954468
01170100 0.31423690915107727 0.3835252523422241 -0.23700255155563354
01181000 0.779758870601654 0.02725323848426342 -0.6179871559143066
01187300 0.7438084483146667 -0.7502880096435547 -1.1857469081878662
01333000 0.21966755390167236 1.297531247138977 0.27569007873535156
01350000 0.7879211902618408 -0.2721458971500397 -1.1186254024505615
01350140 0.5110037922859192 -0.3446292579174042 -0.8891239762306213
01365000 0.729072630405426 0.8651778697967529 -0.3636972904205322
01411300 -1.4328418970108032 1.7794740200042725 2.1013991832733154
01413500 0.12207507342100143 0.7835914492607117 0.19534851610660553
01414500 0.4447246193885803 0.5915021896362305 -0.1866190880537033
01415000 0.05313872545957565 0.7239689826965332 -0.259723037481308
01423000 0.2293354570865631 0.7016383409500122 0.18404988944530487
01435000 0.6742742657661438 0.40023332834243774 -1.3809330463409424
01439500 -0.03917068615555763 1.8903697729110718 1.669356346130371
01440000 0.18132762610912323 1.0931190252304077 0.7631579041481018
01440400 0.4989590048789978 0.9563912749290466 0.2922237515449524
01451800 0.4875231087207794 0.3003320097923279 -0.5412652492523193
01466500 -2.04953932762146 1.540317416191101 1.2688424587249756
01484100 -1.4390740394592285 0.8674959540367126 0.7429969310760498
01485500 -0.4860776364803314 0.3762000799179077 2.220489263534546
01486000 -0.664680540561676 -0.1674269288778305 0.06058134883642197
01487000 -1.4149960279464722 1.8568159341812134 2.0310521125793457
01491000 -0.030129466205835342 0.09680220484733582 0.7769702672958374
01510000 0.3903410732746124 0.24278531968593597 -0.08735616505146027
01516500 -0.37248605489730835 -0.8126527070999146 -1.1007226705551147
01532000 -0.14455249905586243 -0.7359451055526733 -1.0459147691726685
01539000 0.27808114886283875 0.5597426891326904 -0.5600598454475403
01542810 0.5756584405899048 -0.5434963703155518 -0.7802395224571228
01543000 0.25562310218811035 0.1706172525882721 0.1262233853340149
01543500 -0.016491428017616272 0.5946639180183411 0.4590698480606079
01544500 -0.08015921711921692 0.8217679262161255 0.9438250064849854
01545600 -0.22395995259284973 1.2241861820220947 1.2920430898666382
01547700 0.06512156873941422 -0.0928531363606453 0.18445849418640137
01548500 -0.21407681703567505 0.7403582334518433 1.1476413011550903
01549500 -0.35732316970825195 0.08418454974889755 -0.3019018769264221
01550000 -0.12947435677051544 0.3527994453907013 -0.6037024855613708
01552000 -0.3134976625442505 0.6307192444801331 -0.2475326508283615
01552500 0.21555384993553162 0.2577982246875763 -0.9781888127326965
01557500 -0.1311226636171341 0.3252478241920471 0.6647213101387024
01567500 -1.3041303157806396 0.30957528948783875 -0.7361722588539124
01568000 -0.6206560134887695 -0.2872561812400818 -0.43699946999549866
01580000 -1.4895340204238892 1.6105875968933105 -0.21814888715744019
01583500 -1.7997241020202637 1.4437726736068726 -0.055261097848415375
01591400 -1.2199372053146362 -0.05952906981110573 -1.3742196559906006
01596500 0.5721781253814697 0.1373651921749115 0.6258202791213989
01605500 -0.8344848155975342 0.5421001315116882 0.443768709897995
01606500 -0.3673616945743561 0.5797855257987976 0.8187620639801025
01620500 0.20178821682929993 0.3435123860836029 -0.08149544894695282
01632000 -0.9572937488555908 -0.5643859505653381 -0.3430430591106415
01632900 -1.817997694015503 0.6497897505760193 0.5206781029701233
01634500 -1.3810718059539795 -0.24076160788536072 -0.17407570779323578
01638480 -0.9955146312713623 -0.655886173248291 -1.3182100057601929
01639500 -1.177289366722107 -0.2278357297182083 -1.076672077178955
01644000 -1.0968422889709473 0.018362559378147125 -0.18353132903575897
01658500 -0.7705034017562866 -2.009427309036255 -2.9102838039398193
01664000 -1.3739874362945557 0.514959990978241 0.46045106649398804
01666500 -1.2082537412643433 0.38492080569267273 0.026377078145742416
01667500 -1.1771526336669922 0.26880720257759094 0.28934043645858765
01669000 -1.0205038785934448 1.395523190498352 1.4971386194229126
02011400 -0.8983647227287292 0.6921842694282532 0.43927067518234253
02011460 0.25370967388153076 -0.26889219880104065 -1.011587142944336
02013000 -0.3410000205039978 -0.7831220626831055 -0.711374819278717
02014000 -0.7142175436019897 0.19610093533992767 0.24515250325202942
02015700 -0.5773978233337402 0.5679038763046265 -0.4284422695636749
02016000 -0.5164734125137329 0.04133171588182449 -0.21034352481365204
02017500 -0.5098498463630676 0.2808554768562317 0.6031545400619507
02018000 -0.7504900693893433 0.059685297310352325 0.49529629945755005
02027000 -0.7672632336616516 0.43082407116889954 0.4386308789253235
02027500 -0.8125432729721069 0.9754567742347717 1.0525379180908203
02028500 -1.0287433862686157 0.6011596918106079 0.5976570248603821
02038850 -1.0098694562911987 -0.23382319509983063 -0.6781415939331055
02046000 0.21888379752635956 -0.8308179378509521 -0.23012284934520721
02051500 -0.21242493391036987 -0.5639535188674927 0.05504297837615013
02053200 -0.11200395226478577 0.8846900463104248 2.5545880794525146
02053800 -1.2807601690292358 0.268549382686615 0.16067412495613098
02055100 -1.4425349235534668 0.39278897643089294 -0.41583988070487976
02056900 -1.3109850883483887 0.17456373572349548 -0.344392329454422
02059500 -1.2716597318649292 -0.3843463361263275 -0.45254257321357727
02064000 -1.2101035118103027 -0.33361244201660156 -0.5985566973686218
02065500 -1.193848967552185 -0.012407051399350166 0.3226783573627472
02069700 -1.5957359075546265 1.1625869274139404 -0.07008407264947891
02070000 -1.5576752424240112 0.40619707107543945 -1.1424957513809204
02074500 -1.232706904411316 -0.14554725587368011 -1.4842016696929932
02077200 -0.2275381237268448 -2.1060869693756104 -2.4519600868225098
02081500 -0.26459255814552307 -2.2828598022460938 -1.8271570205688477
02082950 0.10348688811063766 -0.08071179687976837 0.2647465169429779
02092500 0.26847565174102783 1.3198124170303345 2.2861969470977783
02102908 -2.0688788890838623 1.7811384201049805 -0.00897033978253603
02108000 -0.3979061543941498 1.9032671451568604 2.4019017219543457
02111180 -1.4006260633468628 0.3089374899864197 0.3324708342552185
02111500 -2.1381616592407227 1.2773550748825073 0.33499062061309814
02112120 -1.9476516246795654 1.1825132369995117 0.35047587752342224
02112360 -2.074481248855591 1.7858703136444092 0.2855256199836731
02118500 -1.365891456604004 0.16052037477493286 -0.7045249342918396
02125000 -0.7175288796424866 -3.0102124214172363 -3.733582019805908
02128000 -0.8129989504814148 -2.030093193054199 -2.4110939502716064
02137727 -1.3258267641067505 0.8879411220550537 -0.5834692716598511
02143000 -1.3300702571868896 0.48927345871925354 -0.5114417672157288
02143040 -0.6998045444488525 -0.12300056964159012 -1.5594263076782227
02149000 -1.5959925651550293 0.6979917287826538 -0.3183314800262451
02152100 -1.2286078929901123 -0.2535302937030792 -1.4032288789749146
02177000 -0.5592468976974487 2.013370990753174 0.6667252779006958
02178400 -0.6670955419540405 1.8709009885787964 0.785244882106781
02202600 -0.9070661067962646 0.0014144328888505697 2.1590769290924072
02212600 -0.5142166614532471 -1.3242464065551758 -0.7381675243377686
02221525 -1.2423698902130127 -0.3519425690174103 0.7323407530784607
02231000 -0.5428966283798218 0.8066146969795227 1.916981816291809
02231342 -0.35365837812423706 0.983065128326416 1.6008875370025635
02245500 -0.4741270840167999 0.2930101454257965 0.8659218549728394
02246000 -0.28006577491760254 0.32873788475990295 0.9724076390266418
02296500 -1.0643510818481445 1.405511498451233 2.278799057006836
02297155 -1.1148524284362793 0.4632547199726105 1.0806467533111572
02297310 -0.8379058837890625 0.977178692817688 2.167182207107544
02298123 -1.018846869468689 1.7679030895233154 1.937691330909729
02298608 0.2065776139497757 1.1650824546813965 1.235743761062622
02299950 0.4175836741924286 -0.13216151297092438 -1.2460527420043945
02300700 0.058699384331703186 0.38232943415641785 -2.13606858253479
02312200 -1.7267810106277466 0.5623918175697327 1.8700991868972778
02314500 -1.300339937210083 1.1577808856964111 1.9607583284378052
02315500 -1.3622573614120483 0.9931619167327881 1.8841447830200195
02324400 -1.3246150016784668 0.8754856586456299 1.7619317770004272
02327100 0.8913730382919312 0.9268525838851929 -0.20134195685386658
02342933 -0.18749427795410156 -2.2949295043945312 -1.987359642982483
02349900 -0.7150429487228394 -0.5799770355224609 0.11957626044750214
02361000 -0.640997588634491 0.6348826289176941 1.728674292564392
02369800 0.6573508977890015 0.9445886611938477 -1.464888334274292
02371500 -0.5482870936393738 0.9436348080635071 2.1745471954345703
02372250 0.27924129366874695 0.8591135740280151 1.1356722116470337
02374500 -0.7904179692268372 0.9537979364395142 0.6007580161094666
02381600 -0.7548401951789856 -0.505243182182312 -0.9389188885688782
02395120 -0.7618409395217896 -0.8192935585975647 -1.3328825235366821
02422500 -0.9452994465827942 -0.49094390869140625 -0.8522567749023438
02430085 0.027540840208530426 -1.4457218647003174 -2.0755913257598877
02430615 -0.6935670375823975 -0.777340829372406 -2.074237823486328
02450250 0.8634368777275085 -1.4264112710952759 -1.942976474761963
02464000 0.8906809687614441 -0.6632038354873657 -1.0676686763763428
02465493 -1.609281301498413 0.6948139667510986 -0.0535663478076458
02469800 0.15342095494270325 -0.9662827253341675 -0.7936255931854248
02472000 0.14255760610103607 -0.037973444908857346 1.2763580083847046
02472500 -0.6435666084289551 0.06954905390739441 0.19518980383872986
02479155 0.6685683131217957 -0.8091515898704529 -1.9889180660247803
02479300 0.7227437496185303 0.9457053542137146 0.34407684206962585
02479560 0.7195409536361694 0.9497541785240173 0.7860046029090881
02481000 0.9905322790145874 -0.27602216601371765 -1.6455168724060059
02481510 0.5599349737167358 0.19334201514720917 -0.1088329628109932
03010655 -0.21476492285728455 0.4764035940170288 0.7642264366149902
03011800 -0.4212871193885803 1.0431935787200928 0.6501880288124084
03015500 0.5798616409301758 0.4738035500049591 0.8560210466384888
03021350 0.9913666844367981 -0.6484135389328003 -0.9143310189247131
03026500 -0.24789509177207947 0.8210925459861755 -0.3132111132144928
03028000 -0.14591439068317413 0.9783706665039062 0.36796262860298157
03049000 -0.2259904146194458 0.6804794073104858 0.3170132637023926
03049800 -0.29521840810775757 -0.6546586155891418 -1.4801573753356934
03069500 0.8688096404075623 0.2948701083660126 -0.39028990268707275
03070500 0.6102254986763 -0.35145747661590576 -0.3042895495891571
03076600 0.41367852687835693 0.4907363951206207 0.661413848400116
03078000 0.3624306917190552 0.29763925075531006 -0.08992490917444229
03140000 -0.3394250273704529 0.3112754225730896 -1.411161184310913
03144000 0.34117352962493896 -0.4110094904899597 -0.9548026919364929
03164000 -1.6265904903411865 1.621450424194336 1.4257018566131592
03165000 -1.5305392742156982 1.0737124681472778 -1.2297784090042114
03170000 -1.7051270008087158 1.0344091653823853 0.6222038269042969
03173000 -1.0413031578063965 0.24280378222465515 0.46036359667778015
03180500 0.7187939286231995 0.1388932168483734 -0.021251250058412552
03182500 0.601523220539093 -0.06450750678777695 -0.4904208481311798
03186500 0.8109655380249023 0.27810925245285034 -0.8746207356452942
03213700 -0.28800657391548157 0.5762091875076294 0.5877322554588318
03237280 0.7204351425170898 -1.041863203048706 -2.2613441944122314
03237500 0.9436092376708984 -0.9719457030296326 -1.7560226917266846
03238500 0.8692915439605713 -1.5781038999557495 -3.299475908279419
03241500 0.20584125816822052 0.2221224159002304 -0.025643233209848404
03280700 0.5543794631958008 -1.846518635749817 -1.5450372695922852
03281500 0.7388347387313843 -0.9700140953063965 -0.2706523835659027
03285000 0.7905977964401245 -1.0306867361068726 -0.9966145753860474
03291780 0.8888186812400818 -1.2296873331069946 -4.210886478424072
03340800 0.9795841574668884 -0.18816745281219482 -1.2924622297286987
03346000 1.2874584197998047 -0.7300478219985962 -0.6251038312911987
03357350 1.1412577629089355 -0.9695508480072021 -2.2115867137908936
03364500 1.2502847909927368 -0.3648746907711029 -1.6549913883209229
