 enc_1_302 enc_2_302 enc_3_302 enc_4_302 enc_5_302 enc_6_302 enc_7_302 enc_8_302 enc_9_302 enc_10_302 enc_11_302 enc_12_302 enc_13_302 enc_14_302 enc_15_302 enc_16_302 enc_17_302 enc_18_302 enc_19_302 enc_20_302 enc_21_302 enc_22_302 enc_23_302 enc_24_302 enc_25_302 enc_26_302 enc_27_302
01013500 0.5587498545646667 1.2010135650634766 -0.1778951734304428 -0.9004718661308289 -0.26986929774284363 1.6021658182144165 0.25681427121162415 -0.7557776570320129 -0.10559429228305817 1.6554096937179565 0.6853657960891724 1.608224868774414 0.07812464237213135 -0.7037039399147034 0.708584189414978 0.816243052482605 -1.566794991493225 -0.33652594685554504 1.4095476865768433 -1.6974796056747437 -0.7062106132507324 1.1224735975265503 -1.2131175994873047 -0.20280377566814423 0.22932952642440796 -1.9794071912765503 -1.6728404760360718
01022500 0.32249367237091064 -0.34416911005973816 1.5372042655944824 -0.5363781452178955 0.8664963841438293 1.1031155586242676 0.6949876546859741 -1.6597504615783691 0.29178494215011597 0.737991988658905 1.1874463558197021 1.6749708652496338 -0.9925214052200317 -0.4133068025112152 1.542655348777771 0.34292662143707275 -1.1716448068618774 -0.03366238251328468 1.2614165544509888 -0.5004608631134033 -0.5345982909202576 0.5461461544036865 -1.6602046489715576 0.21372026205062866 0.2782345116138458 -1.5207884311676025 -1.4000096321105957
01030500 0.31228503584861755 0.2394174188375473 1.0213121175765991 -0.9781166911125183 0.5633068680763245 1.5857737064361572 0.5850509405136108 -1.0177568197250366 0.253202885389328 1.0060107707977295 0.921488881111145 1.6275930404663086 -0.27604812383651733 -0.4765961766242981 1.5045700073242188 0.4239177703857422 -1.3422795534133911 0.14358119666576385 1.3012239933013916 -1.2026106119155884 -0.36754176020622253 0.7841508984565735 -1.6590385437011719 -0.1331300586462021 -0.1856788843870163 -2.4597437381744385 -1.9186896085739136
01031500 0.2435857504606247 -0.9045048952102661 1.1592717170715332 -0.2907136380672455 0.348356693983078 0.3179432153701782 0.7404624819755554 -1.2814878225326538 0.07041184604167938 -0.43016716837882996 1.0759881734848022 0.31023886799812317 -0.13162189722061157 -0.3388587236404419 0.0920390635728836 0.12890119850635529 0.11736802756786346 0.5199838876724243 0.23208199441432953 -0.10426410287618637 0.9306638240814209 0.1463087946176529 -0.43565770983695984 -0.27053552865982056 -0.5978713035583496 -0.7879580855369568 -0.6992396712303162
01047000 0.25455284118652344 -0.7895210981369019 1.042672038078308 -0.3436170816421509 0.21375887095928192 0.42002806067466736 0.8454798460006714 -1.3660789728164673 0.078458271920681 -0.13972727954387665 1.151556134223938 0.36291244626045227 -0.38485580682754517 -0.3360213041305542 -0.3020687401294708 0.028825588524341583 0.1377314329147339 0.37521860003471375 0.22143827378749847 -0.12054958194494247 1.1635949611663818 0.1381452977657318 -0.26821058988571167 -0.5782819390296936 -0.5730012655258179 -0.40474045276641846 -0.5952578783035278
01052500 0.6501207947731018 -0.6996875405311584 0.7234435677528381 -0.18495112657546997 0.062160033732652664 0.06499391794204712 1.1683112382888794 -1.101567029953003 -0.019714636728167534 -0.40468770265579224 1.2030162811279297 0.29022008180618286 0.0831858366727829 -0.7218756079673767 -0.1518842726945877 0.2039015144109726 0.35894498229026794 0.28763556480407715 0.19604212045669556 -0.049288999289274216 0.7642086148262024 0.23569762706756592 0.10243584960699081 0.26800572872161865 -1.050968050956726 -0.23008747398853302 -0.19437886774539948
01054200 0.18608391284942627 -0.9846946001052856 0.13888877630233765 0.3958810865879059 -0.4194079339504242 -0.9414795637130737 1.150486946105957 0.22378598153591156 -0.7112013697624207 -0.6569384336471558 0.7710277438163757 -0.9931506514549255 0.7161291837692261 -0.4751848876476288 -1.3123703002929688 0.5244923830032349 1.376205325126648 0.3750293552875519 -1.0593395233154297 0.5545896291732788 1.254306435585022 -0.23146432638168335 0.23680375516414642 -0.4079974591732025 -0.7134842276573181 0.5341243743896484 0.8916073441505432
01055000 -0.005704817827790976 -0.8401404619216919 0.457523375749588 0.09661011397838593 -0.2641420364379883 -0.08410505950450897 0.9019235968589783 -0.5151460766792297 -0.4434734582901001 -0.3973592221736908 0.5971485376358032 -0.4928117096424103 0.036549150943756104 -0.23918399214744568 -1.1691776514053345 0.23576363921165466 0.8749716281890869 0.12579046189785004 -0.536563515663147 0.11538685858249664 1.4770102500915527 0.041213374584913254 0.16477887332439423 -1.0296821594238281 -0.6839200258255005 0.624260663986206 0.2940309941768646
01057000 0.31869035959243774 -0.8855217695236206 1.1343739032745361 -0.15623706579208374 0.4020238220691681 0.2131778448820114 0.7810539603233337 -1.3095152378082275 0.36878731846809387 -0.19152763485908508 1.2934331893920898 0.5248149633407593 -0.5109876394271851 -0.40652671456336975 -0.1611499786376953 -0.06440995633602142 0.031755346804857254 0.2657293379306793 0.4086955189704895 0.1999751776456833 1.003643274307251 0.37239405512809753 -0.37482959032058716 -0.1822267323732376 -0.3598088324069977 -0.642454981803894 -0.40138235688209534
01073000 0.847708523273468 -0.7638975977897644 0.14058053493499756 -0.013698451220989227 0.26646697521209717 -0.41985857486724854 0.7955231070518494 -1.2551738023757935 0.9713108539581299 -0.6657669544219971 1.8472685813903809 -0.09138090908527374 0.2171688675880432 0.023170072585344315 -0.3189299404621124 0.3955484628677368 -0.2722528576850891 0.4367087483406067 0.9643092155456543 0.09868292510509491 0.21729329228401184 -0.17664162814617157 -0.2821083962917328 0.40382295846939087 -0.3642108142375946 -1.1584309339523315 -0.28511500358581543
01078000 0.5509387254714966 -0.7721266150474548 0.8689671158790588 -0.42879143357276917 0.5286008715629578 0.7752489447593689 0.541330099105835 -1.2665766477584839 0.30642277002334595 0.20588895678520203 1.2212071418762207 1.1543099880218506 -0.4624418616294861 -0.08873328566551208 0.2823594808578491 0.27836114168167114 -0.3523830473423004 0.247621551156044 1.138304591178894 0.053911302238702774 0.1598687469959259 0.2973242998123169 -0.9607692360877991 0.08711507171392441 -0.1083444356918335 -1.3986167907714844 -1.1928002834320068
01118300 0.1870431751012802 -0.4026120901107788 1.2275339365005493 -0.5178195834159851 0.48913446068763733 0.08779696375131607 0.5182276964187622 -0.6952399015426636 -0.07601332664489746 0.2668611407279968 0.9029331803321838 0.13131114840507507 -0.7443091869354248 -0.48278042674064636 -0.05838366970419884 -0.05759754031896591 -0.1277570277452469 0.013687029480934143 0.769802987575531 -0.09519283473491669 0.3885013461112976 0.13598021864891052 -1.1624449491500854 -0.4128958284854889 0.2203684151172638 -0.9784949421882629 -0.7992550134658813
