 enc_1_300 enc_2_300 enc_3_300 enc_4_300 enc_5_300
01013500 0.7956215143203735 -1.5859510898590088 0.6388866901397705 0.3348296582698822 1.7086883783340454
01022500 0.5985240340232849 -2.351010799407959 -0.1254720836877823 -0.8036303520202637 0.9033042788505554
01030500 0.9484021067619324 -2.8128833770751953 -0.1666332334280014 0.2928504943847656 1.157092809677124
01031500 -0.5818966031074524 -0.7606010437011719 0.2143937200307846 0.032828036695718765 -0.39003658294677734
01047000 -0.6833022832870483 -0.5982678532600403 0.48370805382728577 0.022525236010551453 -0.28462058305740356
01052500 -0.8302273750305176 -0.7120586633682251 0.29295045137405396 0.09634695202112198 -0.5384933352470398
01054200 -1.977041482925415 1.2374942302703857 0.2665318250656128 -0.005807783920317888 -0.6351042985916138
01055000 -1.4271771907806396 0.5483490824699402 0.4816720187664032 -0.14138688147068024 -0.5372827649116516
01057000 -0.8215737342834473 -0.7013034224510193 0.28096556663513184 0.16844141483306885 -0.008384025655686855
01073000 -0.509918212890625 -0.7093688249588013 0.3581891655921936 0.03901592642068863 0.03069624863564968
01078000 -0.015023253858089447 -1.44906747341156 0.21388249099254608 0.0020859972573816776 0.3318727910518646
01118300 -0.20627623796463013 -0.665712296962738 0.7588246464729309 -0.9674567580223083 0.4269126355648041
01121000 -0.832885205745697 0.4043000340461731 1.0197948217391968 -0.7030618786811829 -0.026806030422449112
01123000 -0.12031777948141098 0.05354310944676399 0.7172611355781555 -0.7123668789863586 0.39313045144081116
01134500 -0.9482541084289551 -0.711737334728241 0.43497684597969055 -0.32652032375335693 0.04034782201051712
01137500 -0.919396162033081 0.025469332933425903 0.7382810115814209 -0.44184449315071106 0.043360497802495956
01139000 -0.23777028918266296 -0.5474752187728882 0.6846736073493958 -0.4891616702079773 1.1065466403961182
01139800 0.028212768957018852 -0.9347330927848816 1.0383957624435425 0.2714725136756897 1.2447527647018433
01142500 -0.14631503820419312 -0.8363816142082214 0.6229335069656372 -0.2289997935295105 0.7082222700119019
01144000 -0.29891595244407654 -0.9391279220581055 0.46939995884895325 -0.24615827202796936 0.6046851277351379
01162500 0.44207608699798584 -2.0118608474731445 0.2663533389568329 -0.6037092208862305 0.8974410891532898
