 enc_1_302 enc_2_302 enc_3_302 enc_4_302 enc_5_302
01013500 0.7695425152778625 -1.0381568670272827 1.5660806894302368 0.5865075588226318 -0.7074578404426575
01022500 0.6487099528312683 -0.4197086989879608 0.5270509123802185 0.04681260511279106 -2.3247878551483154
01030500 0.7391144633293152 -1.2311903238296509 1.2830634117126465 -0.023036496713757515 -1.9675676822662354
01031500 -0.3471440374851227 0.09166374802589417 -0.5525364875793457 0.08923161029815674 -1.2884610891342163
01047000 -0.4448522925376892 0.23923294246196747 -0.32825085520744324 0.3526175320148468 -1.170533537864685
01052500 -0.7681984901428223 0.12738265097141266 -0.6026585698127747 0.13521453738212585 -0.8935753703117371
01054200 -1.1717857122421265 1.2630916833877563 -1.2918360233306885 0.6407448649406433 0.4530247449874878
01055000 -0.9593744874000549 0.8803366422653198 -0.8121814131736755 0.44124069809913635 0.08432979881763458
01057000 -0.2785551846027374 0.2212330400943756 -0.4409266710281372 0.38266822695732117 -1.3240164518356323
01073000 -0.28870007395744324 -0.2693784534931183 -0.4292792081832886 0.27004480361938477 -1.4933456182479858
01078000 0.1293729841709137 -0.3158424198627472 -0.09468632936477661 0.3147542178630829 -1.657597541809082
01118300 -0.2043515294790268 -0.2774520516395569 0.17787101864814758 0.3907811939716339 -1.511675477027893
01121000 -0.5406051874160767 0.4361240565776825 -0.4581274390220642 0.7623199820518494 -0.8588253855705261
01123000 0.13225463032722473 -0.03298778086900711 -0.05575793236494064 0.6638503074645996 -0.8144066333770752
01134500 -0.44333696365356445 0.2344500869512558 -0.45117130875587463 0.5074549913406372 -1.183679461479187
01137500 -0.31193700432777405 0.5987343788146973 -0.3828098773956299 0.5424663424491882 -0.6839771866798401
01139000 0.5279830098152161 0.13516339659690857 0.3275406062602997 0.795924961566925 -1.2637072801589966
01139800 0.4972025752067566 -0.48901110887527466 0.9601672887802124 0.8897928595542908 -1.2315051555633545
01142500 0.1934594213962555 -0.09207315742969513 0.3916422128677368 0.6508617997169495 -1.2526750564575195
01144000 0.23770222067832947 -0.14323775470256805 0.172456756234169 0.40692901611328125 -1.3671764135360718
01162500 0.5062159299850464 -0.35739338397979736 0.425933301448822 0.20156502723693848 -1.9452011585235596
01169000 -0.48783740401268005 0.7198365330696106 -0.4351997375488281 0.7054547667503357 -0.7413379549980164
01170100 -0.1947270780801773 0.4424414038658142 -0.22384041547775269 0.45983079075813293 -0.9677251577377319
01181000 -0.7785203456878662 0.534293532371521 -0.6858986616134644 0.3613255023956299 -1.2801904678344727
01187300 -0.874507486820221 0.8396536111831665 -0.86564701795578 0.2542286515235901 -0.3200811445713043
01333000 0.0696224495768547 0.7679576873779297 0.5100272297859192 0.9161957502365112 -1.7792311906814575
01350000 -0.7285958528518677 1.230246901512146 -0.6665710210800171 0.9062580466270447 -0.12082429230213165
01350140 -0.8584164381027222 0.8444259762763977 -0.6733936667442322 -0.15911884605884552 -0.4283767342567444
01365000 -0.4173589050769806 0.7069240212440491 0.0772641971707344 1.3408862352371216 -1.3013262748718262
01411300 1.90391206741333 -1.3891867399215698 1.6365249156951904 1.2176017761230469 -0.9963594675064087
01413500 0.021101389080286026 0.4041411578655243 0.05814060568809509 0.9829918742179871 -1.0423388481140137
01414500 -0.2690123915672302 0.7779775261878967 -0.07667716592550278 0.9319496154785156 -0.870836079120636
01415000 -0.08309817314147949 0.6451132893562317 0.11318636685609818 0.8746294975280762 -0.7938663959503174
01423000 -0.10846539586782455 0.2124645709991455 0.22610527276992798 0.5743847489356995 -1.0058600902557373
01435000 -0.5798150897026062 1.454577922821045 -0.2929461598396301 1.3905242681503296 -0.41973409056663513
01439500 0.7217960357666016 -0.6430176496505737 1.2012866735458374 1.2900426387786865 -2.188352108001709
01440000 0.1558091789484024 -0.3150474727153778 0.2999637722969055 1.165408968925476 -1.8919529914855957
01440400 -0.030796155333518982 -0.025318697094917297 0.33017516136169434 1.1247130632400513 -1.4664123058319092
01451800 -0.2646819055080414 0.25442230701446533 -0.5454474091529846 1.4899530410766602 -0.8584915399551392
01466500 2.1073668003082275 -0.8747049570083618 1.9262137413024902 1.2831449508666992 0.7968608140945435
01484100 1.2893720865249634 -1.0907354354858398 0.619757890701294 0.8776243925094604 0.1684761792421341
01485500 1.694798469543457 -0.750234842300415 -0.27777427434921265 -0.1667444109916687 -0.6588354110717773
01486000 0.6173381209373474 -0.19208966195583344 -0.639741837978363 -0.1430235654115677 0.1302860677242279
01487000 1.6114580631256104 -1.7507672309875488 1.7789901494979858 1.1364449262619019 -0.5635968446731567
01491000 0.24731236696243286 -1.031980276107788 -0.15589022636413574 0.16438591480255127 -0.6175839900970459
01510000 -0.27006635069847107 0.18824397027492523 -0.040931642055511475 0.14952750504016876 -0.8598047494888306
01516500 -0.030187837779521942 0.6380167007446289 -1.1356061697006226 -0.12678171694278717 1.005679965019226
01532000 -0.026621630415320396 0.8769969344139099 -1.046149730682373 0.09977827966213226 0.696428120136261
01539000 -0.37785211205482483 -0.0989760309457779 -0.01843809336423874 0.8024025559425354 -0.23482203483581543
01542810 -0.6169339418411255 0.787729024887085 -0.7446750402450562 0.14434035122394562 0.07507652044296265
01543000 -0.1833638846874237 0.2599239647388458 -0.11248055845499039 0.246944859623909 -0.8550456166267395
01543500 0.11687767505645752 -0.10263645648956299 0.1618642508983612 0.4451882839202881 -1.0337384939193726
01544500 0.35917726159095764 -0.37461942434310913 0.3837694227695465 0.5596494078636169 -1.0233995914459229
01545600 0.6930496096611023 -0.8684735894203186 0.6740079522132874 0.7975879907608032 -1.3433555364608765
01547700 0.09472861886024475 0.6800885200500488 -0.5714279413223267 0.40813714265823364 -0.6966471076011658
01548500 0.6533380150794983 -0.6711629629135132 0.2998631000518799 0.5706890225410461 -1.1615519523620605
01549500 0.21731328964233398 0.10605904459953308 -0.4164690673351288 0.34721124172210693 0.16373224556446075
01550000 -0.04315004497766495 0.25800949335098267 -0.35788798332214355 0.6241905093193054 0.006770497653633356
01552000 0.22003769874572754 0.22374483942985535 -0.16192127764225006 0.862468421459198 -0.1852360963821411
01552500 -0.1601996272802353 0.8966658711433411 -0.44849541783332825 0.9253591895103455 -0.08290915191173553
01557500 0.4019589126110077 -0.36676716804504395 0.07814087718725204 0.48405513167381287 -1.3725577592849731
01567500 0.9242013692855835 0.3985687494277954 -0.509462296962738 1.1887052059173584 0.6663240790367126
01568000 0.29101651906967163 -0.002758726477622986 -0.5660045146942139 0.5344139337539673 0.12610213458538055
01580000 1.1684058904647827 -0.016186678782105446 0.5838179588317871 1.678978443145752 0.5958853960037231
01583500 1.2221745252609253 0.04537419229745865 0.878218948841095 1.391789197921753 0.8683029413223267
01591400 0.17870548367500305 1.1689385175704956 -0.4343028664588928 0.5715168714523315 1.2509180307388306
01596500 -0.1534607857465744 0.05718585103750229 -0.05848696827888489 -0.21777917444705963 -1.1090278625488281
01605500 0.36748307943344116 -0.8888569474220276 -0.46983909606933594 0.6575378179550171 0.37181714177131653
01606500 0.5394585728645325 -0.7508177757263184 -0.14224234223365784 0.1993761658668518 -0.4788774847984314
01620500 -0.41800013184547424 -0.008088010363280773 -0.8883640170097351 0.9808371067047119 -0.1823377013206482
01632000 0.3109526038169861 0.32151761651039124 -1.4168180227279663 0.5291504859924316 1.0073517560958862
01632900 1.1591777801513672 -0.48599275946617126 0.031627755612134933 0.8847858309745789 0.5983573794364929
01634500 0.7500603199005127 0.0917331874370575 -0.6174504160881042 -0.01861393079161644 0.9629678130149841
01638480 0.24456366896629333 0.7750621438026428 -0.9197377562522888 0.7298721075057983 1.1728966236114502
