 enc_1_301 enc_2_301 enc_3_301 enc_4_301 enc_5_301 enc_6_301 enc_7_301 enc_8_301 enc_9_301 enc_10_301 enc_11_301 enc_12_301 enc_13_301 enc_14_301 enc_15_301 enc_16_301 enc_17_301 enc_18_301 enc_19_301 enc_20_301 enc_21_301 enc_22_301 enc_23_301 enc_24_301 enc_25_301 enc_26_301 enc_27_301
01013500 0.15131059288978577 -1.6014546155929565 1.3826850652694702 1.0522456169128418 -0.5774652361869812 -0.13236047327518463 0.7233483791351318 1.3764766454696655 -0.7016724348068237 1.0117450952529907 -0.10333703458309174 -0.6061961650848389 -0.29798540472984314 -0.3553438186645508 -0.8257620930671692 -1.6306483745574951 -0.7738808989524841 -1.862437129020691 -0.2707689702510834 0.44218704104423523 -1.5890040397644043 1.8587050437927246 0.997096598148346 1.265608549118042 -0.5646635293960571 0.3063238859176636 -0.2887764871120453
01022500 0.3978849947452545 -0.834409773349762 1.0126694440841675 0.5546212792396545 -0.969362735748291 0.5264163017272949 0.47699642181396484 1.2303519248962402 -0.1596864014863968 0.22332115471363068 0.7347649931907654 -0.10334931313991547 -0.05906463414430618 -0.38580015301704407 -0.307940274477005 -0.4118058383464813 -1.3011035919189453 -1.5082156658172607 0.81491619348526 1.3883610963821411 -1.6341747045516968 1.2721326351165771 0.4831825792789459 1.1565216779708862 -1.2857489585876465 -0.5416719317436218 0.7727938890457153
01030500 0.037111829966306686 -1.6529898643493652 1.5879377126693726 0.539492130279541 -0.6232907176017761 -0.15636193752288818 0.7511488199234009 0.9486340880393982 -0.5359436273574829 0.7005298137664795 0.2845287621021271 -0.29731422662734985 0.16285938024520874 -0.6899595856666565 -0.27538415789604187 -0.9375370144844055 -1.1812198162078857 -1.6752570867538452 0.47428756952285767 1.4084017276763916 -1.8158239126205444 1.601715087890625 0.6746439933776855 1.6478301286697388 -1.139222502708435 -0.09393516182899475 0.6281940340995789
01031500 0.9957652688026428 0.0316513366997242 0.5573294162750244 -0.5507343411445618 0.5199038982391357 -0.3860727548599243 0.5417798757553101 0.16891705989837646 0.419971227645874 0.31901368498802185 1.1702733039855957 0.39733442664146423 0.3845890760421753 0.9310861229896545 0.07539910823106766 0.4500649869441986 -0.964789628982544 -0.4726415276527405 -0.5437092185020447 0.8782211542129517 -0.5701155066490173 0.47183188796043396 0.19155582785606384 0.690292239189148 -0.7180473208427429 -0.033166877925395966 0.2222122699022293
01047000 1.1624332666397095 0.390398234128952 0.4126476049423218 -0.4591352045536041 0.5067221522331238 -0.28475499153137207 0.5404489636421204 0.4284778833389282 0.4370928406715393 0.20610368251800537 0.9799978733062744 0.33355283737182617 0.13706491887569427 1.1637696027755737 -0.0011790693970397115 0.4289817810058594 -0.9551467299461365 -0.5013145804405212 -0.6642813086509705 0.48644372820854187 -0.5592312812805176 0.5647081732749939 0.18575038015842438 0.3353784680366516 -0.9722390174865723 0.3345964252948761 -0.08773422986268997
01052500 0.9981411695480347 0.20808367431163788 0.29815468192100525 -0.38093194365501404 0.5910977125167847 -0.24084773659706116 1.025635004043579 0.3974178433418274 0.611250102519989 0.19592809677124023 0.8810054659843445 0.26434382796287537 0.5140881538391113 1.4142645597457886 -0.2339763194322586 0.4153086841106415 -1.1085288524627686 -0.40270018577575684 -1.000981330871582 0.48845380544662476 -0.4427925944328308 0.2797124981880188 0.350168913602829 0.6188293695449829 -0.36306053400039673 0.21166855096817017 0.33897796273231506
01054200 0.8270375728607178 0.9108628034591675 -0.1461770087480545 -0.4584483504295349 1.4789395332336426 -0.01306503638625145 1.189731478691101 -0.5128737688064575 1.2611664533615112 -0.46741166710853577 0.8822900056838989 1.8885753154754639 1.5394786596298218 1.8960057497024536 -0.3455439507961273 0.012555441819131374 -1.040521264076233 0.8651847839355469 -0.6229769587516785 -0.5940424799919128 1.1519230604171753 -0.8860054612159729 -0.1272413581609726 -0.6966611742973328 -1.0746856927871704 0.7061818838119507 -0.6525102853775024
01055000 1.2048346996307373 0.7130063772201538 -0.09236329048871994 -0.528370201587677 0.7907230257987976 -0.04140012338757515 0.8719130158424377 -0.14602655172348022 0.7204232215881348 -0.3983563184738159 0.5020557641983032 0.7344571352005005 0.6469569802284241 1.3697038888931274 -0.14156626164913177 0.4425658583641052 -0.609586238861084 0.17293241620063782 -0.889251708984375 -0.23708276450634003 0.17750048637390137 -0.033581748604774475 -0.11218397319316864 -0.46371889114379883 -1.0680252313613892 0.8257735371589661 -0.7721872925758362
01057000 1.0863748788833618 0.2772177755832672 0.5029132962226868 -0.32979753613471985 0.48697468638420105 -0.4146359860897064 0.5918618440628052 0.48814284801483154 0.408202588558197 0.36834242939949036 0.8177330493927002 0.4587126076221466 0.1660093069076538 1.0689042806625366 -0.017078164964914322 0.3791637420654297 -0.9027276039123535 -0.4619576632976532 -0.5215427875518799 0.7871701717376709 -0.6524577736854553 0.39998942613601685 -0.07852356135845184 0.34482595324516296 -0.6820301413536072 0.18037988245487213 0.07688923180103302
01073000 1.123700737953186 0.8922038078308105 0.28352031111717224 -0.12469475716352463 0.5108317136764526 -0.8276647329330444 0.979857861995697 0.9388120770454407 0.649459958076477 0.44592010974884033 1.0907270908355713 0.672938883304596 -0.5657209753990173 0.7853615880012512 -0.02101072110235691 -0.299788236618042 -1.1767687797546387 -0.2438771277666092 -0.32051149010658264 0.4203752875328064 -0.767486572265625 0.5913628935813904 -0.30753961205482483 0.15257714688777924 0.01020857598632574 0.12732161581516266 0.5369144082069397
01078000 1.1499648094177246 -0.3120533227920532 0.8567646145820618 0.06785035878419876 -0.23353315889835358 -0.36385104060173035 0.3966849744319916 0.7728265523910522 -0.134994775056839 0.740938663482666 0.6284317970275879 0.14355026185512543 -0.1778208613395691 0.2295847088098526 -0.25822895765304565 0.26535764336586 -1.2953813076019287 -1.006605625152588 -0.20884482562541962 0.8722802400588989 -1.236282467842102 0.6544057726860046 0.1250510811805725 0.7046829462051392 -0.9714266061782837 -0.12286034971475601 0.6417198777198792
01118300 1.7080055475234985 0.023573679849505424 0.2426016926765442 0.08652403205633163 0.33467239141464233 0.017052635550498962 0.6563577055931091 0.5021228790283203 0.4403176009654999 0.1633552461862564 0.38850823044776917 -0.35498884320259094 -0.3124855160713196 0.0782591849565506 0.00423073023557663 0.172292098402977 -0.7488797903060913 -0.83393394947052 0.46814101934432983 0.7295371890068054 -1.153330683708191 0.7013630270957947 -0.23734958469867706 -0.5007305145263672 -0.6795803904533386 0.4988507032394409 -0.18721236288547516
01121000 2.015545606613159 0.5402616262435913 -0.3597809672355652 -0.13579805195331573 0.9164966344833374 -0.00289467116817832 0.5133206248283386 0.2228241115808487 0.6724272966384888 -0.3880402147769928 0.20620109140872955 0.08886880427598953 0.17396079003810883 0.6862350106239319 -0.05376552790403366 0.3415513336658478 -0.1859324872493744 -0.2567490339279175 -0.42875632643699646 0.1646396815776825 -0.4446348249912262 0.13273978233337402 -0.7151411175727844 -1.1793991327285767 -0.5065175890922546 0.8759143352508545 -0.14616402983665466
01123000 1.9345952272415161 0.4715432822704315 -0.4091620147228241 0.15560132265090942 0.5456121563911438 -0.1828089952468872 -0.0022362275049090385 0.4380479156970978 0.3787538409233093 0.06275490671396255 0.4360871911048889 -0.22259053587913513 -0.36337149143218994 -0.08634301275014877 0.08122938126325607 -0.5172552466392517 -0.04719121754169464 -0.6973302364349365 0.2543836534023285 0.12030542641878128 -0.7513607740402222 0.6377111673355103 -0.7598406076431274 -0.7458945512771606 -0.316911906003952 0.42695003747940063 -0.11821898072957993
01134500 1.3024319410324097 0.008197908289730549 0.2875942587852478 -0.3294030427932739 -0.06986495107412338 0.2632436156272888 0.6832043528556824 0.7498816251754761 0.23577767610549927 0.1331605166196823 0.6197103261947632 0.2474556714296341 0.09162243455648422 1.0357086658477783 -0.6576094627380371 0.5940577983856201 -1.1674745082855225 -0.5486888885498047 -0.6364468336105347 0.41546761989593506 -0.659425675868988 0.334377646446228 0.5015291571617126 0.5015702843666077 -0.6572028994560242 0.35322877764701843 0.20439252257347107
01137500 1.2834938764572144 0.536425769329071 0.1329188048839569 -0.3318007290363312 0.4767484962940216 -0.06120947748422623 0.8095599412918091 0.5717703700065613 0.6211886405944824 -0.04323891922831535 0.532196044921875 0.5351186990737915 0.1761016994714737 1.2460156679153442 -0.26035258173942566 0.31254422664642334 -0.6642352938652039 -0.12126603722572327 -0.5467562675476074 0.029413826763629913 -0.23175914585590363 0.16929104924201965 -0.002220029477030039 -0.14943280816078186 -0.6198772192001343 0.6184726357460022 -0.22894524037837982
01139000 0.9122997522354126 -0.5448243618011475 0.5108693838119507 0.4782552719116211 -0.8208595514297485 0.5231965780258179 0.1730346381664276 1.3742091655731201 -0.19348610937595367 0.19323846697807312 -0.16261598467826843 -0.01849948614835739 -0.5481287240982056 0.256680965423584 -0.9099888205528259 -0.0939936414361 -0.5919163823127747 -1.136902928352356 0.11697907000780106 0.3155587613582611 -1.0899572372436523 0.8797380328178406 0.3716925084590912 0.31977468729019165 -0.6037105321884155 0.4382666051387787 0.15027782320976257
01139800 0.7737167477607727 -0.9864916801452637 0.7634624242782593 0.6178300976753235 -0.6321699023246765 0.4740641117095947 0.47940516471862793 1.5504531860351562 -0.4404843747615814 0.4313926696777344 -0.36207324266433716 0.06921598315238953 -0.4275325536727905 -0.012708897702395916 -0.9578362107276917 -0.8699943423271179 -0.6668670177459717 -1.4129607677459717 -0.05036736652255058 0.29696664214134216 -1.4851073026657104 1.3089745044708252 0.7165313363075256 0.546449601650238 -0.5196736454963684 0.523303210735321 -0.15445230901241302
01142500 0.8870099186897278 -0.39741021394729614 0.6622633934020996 0.07643862068653107 -0.5008071064949036 0.1413501501083374 0.5397263169288635 1.003797173500061 -0.0832734927535057 0.22967277467250824 0.044644784182310104 0.010724940337240696 -0.050576142966747284 0.1628875583410263 -0.35148167610168457 -0.4804944396018982 -0.9114232659339905 -0.9278627038002014 -0.12379837781190872 0.023510370403528214 -1.2554593086242676 0.9481357932090759 0.18221187591552734 0.5040304660797119 -0.6992016434669495 0.46848687529563904 -0.2871835231781006
